TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030404.000000,-1.213640,1.659980,40.157700,24.641900,0.795913,0.354167,1.000000,1.000000
20030405.000000,-1.710990,2.145070,27.072900,21.067000,0.761962,0.458333,1.000000,1.000000
20030406.000000,-2.111600,2.604070,68.126200,51.027200,0.847737,0.500000,1.000000,1.000000
20030407.000000,-1.619420,2.455800,56.542300,25.647100,1.403280,0.270833,1.000000,1.000000
20030408.000000,-1.099000,2.233060,63.232800,34.850000,1.885030,0.395833,1.000000,1.000000
20030409.000000,-1.505710,2.472130,49.589400,29.911600,1.582010,0.375000,1.000000,1.000000
20030410.000000,-0.672887,1.626510,20.831900,25.262900,1.545490,0.229167,1.000000,1.000000
20030411.000000,-1.689310,2.569150,54.395800,47.837300,1.408030,0.291667,1.000000,1.000000
20030412.000000,-1.606500,2.562120,17.891900,31.106900,1.506050,0.250000,1.000000,1.000000
20030413.000000,-2.561270,3.309780,41.246000,40.025900,1.154320,0.229167,0.979167,0.979167
20030414.000000,-2.683170,3.394590,74.745100,47.681000,1.085470,0.354167,1.000000,1.000000
20030415.000000,-2.540530,3.296880,76.982300,33.935000,1.136980,0.250000,1.000000,1.000000
20030416.000000,-2.740570,3.567440,43.956200,31.078200,1.227330,0.104167,1.000000,1.000000
20030417.000000,-2.679250,3.389530,66.799500,32.444700,1.052860,0.250000,1.000000,1.000000
20030418.000000,-2.720830,3.422400,87.225000,53.369200,1.024960,0.291667,1.000000,1.000000
20030419.000000,-2.376960,3.437160,84.622400,44.740300,1.531360,0.291667,0.666667,0.645833
20030420.000000,-2.026330,3.264440,61.863700,38.006100,1.774850,0.229167,0.354167,0.354167
20030421.000000,-0.235690,1.173340,-1.559240,28.753600,1.335220,0.020833,0.979167,0.979167
20030422.000000,-2.147210,3.096820,91.168200,44.954600,1.359070,0.125000,0.833333,0.833333
20030423.000000,-1.486540,2.522030,35.968200,34.175500,1.453730,0.062500,0.520833,0.520833
20030424.000000,-2.268410,3.010800,37.329600,32.204000,1.016800,0.062500,0.604167,0.604167
20030425.000000,-1.681110,2.450210,21.098700,26.384300,1.052350,0.000000,0.187500,0.187500
20030426.000000,-2.369290,3.139950,56.841200,36.650900,1.040060,0.000000,0.000000,0.000000
20030427.000000,-1.881810,2.938310,63.869200,37.676600,1.412830,0.000000,0.000000,0.000000
20030428.000000,-0.258010,1.321050,28.795500,31.738300,1.414740,0.000000,0.000000,0.000000
