TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030503.000000,-3.147340,6.857470,35.800800,71.512500,3.458530,0.708333,-9999.000000,-9999.000000
20030504.000000,-4.034530,6.816650,43.158000,52.414700,2.709530,0.583333,-9999.000000,-9999.000000
20030505.000000,-4.125080,6.352230,7.059220,41.756700,2.220780,0.416667,-9999.000000,-9999.000000
20030506.000000,-2.878680,6.526560,4.886150,46.907400,3.461600,0.500000,-9999.000000,-9999.000000
20030507.000000,-4.043220,8.101340,26.849900,70.964900,3.875230,0.666667,-9999.000000,-9999.000000
20030508.000000,-3.985820,8.200290,41.001900,87.649900,4.094260,0.500000,-9999.000000,-9999.000000
20030509.000000,-3.629040,8.046240,37.288900,71.584800,4.313620,0.520833,-9999.000000,-9999.000000
20030510.000000,-3.338070,8.095920,46.685000,117.728000,4.639150,0.479167,-9999.000000,-9999.000000
20030511.000000,-2.326140,6.809140,-15.774700,59.918500,4.442170,0.583333,-9999.000000,-9999.000000
20030512.000000,-4.436350,8.241460,26.719600,89.955600,3.862390,0.604167,-9999.000000,-9999.000000
20030513.000000,-4.314320,7.183730,41.270800,85.636200,2.953080,0.583333,-9999.000000,-9999.000000
20030514.000000,-3.343300,5.720020,45.227100,85.784200,2.423350,0.520833,-9999.000000,-9999.000000
20030515.000000,-5.232020,6.989210,16.591000,66.115100,1.810140,0.541667,-9999.000000,-9999.000000
20030516.000000,-3.585910,5.105000,37.391800,93.220800,1.511650,0.562500,-9999.000000,-9999.000000
20030517.000000,-1.241010,1.972750,-3.877330,52.099100,0.739875,0.729167,-9999.000000,-9999.000000
20030518.000000,-8.745450,9.070550,-22.173100,40.986600,0.305116,0.895833,-9999.000000,-9999.000000
20030519.000000,-7.170350,7.410320,7.245610,59.009600,0.187402,0.666667,-9999.000000,-9999.000000
20030520.000000,-7.505280,7.691080,48.139400,96.678200,0.079701,0.729167,-9999.000000,-9999.000000
20030521.000000,-2.410800,3.171920,-6.503810,56.923000,0.533142,0.687500,-9999.000000,-9999.000000
20030522.000000,-4.981380,6.571530,-22.466500,124.401000,1.338700,0.854167,-9999.000000,-9999.000000
20030523.000000,-0.558106,3.383780,36.406700,22.890700,2.433380,0.812500,-9999.000000,-9999.000000
20030524.000000,-2.764560,7.102130,61.198100,66.103500,3.723260,0.708333,-9999.000000,-9999.000000
20030525.000000,0.504059,4.796760,8.783570,61.832000,4.646000,0.854167,-9999.000000,-9999.000000
20030526.000000,-3.569520,9.502450,37.338300,56.241900,5.350830,0.458333,-9999.000000,-9999.000000
20030527.000000,-3.305010,7.966980,34.153400,52.598000,4.514860,0.645833,-9999.000000,-9999.000000
20030528.000000,-1.995370,7.328500,51.263800,75.668700,5.238680,0.625000,-9999.000000,-9999.000000
20030529.000000,-5.938440,10.540100,16.995300,63.288300,4.665920,0.791667,-9999.000000,-9999.000000
20030530.000000,-5.729020,9.860420,40.906300,98.531700,4.187940,0.750000,-9999.000000,-9999.000000
20030531.000000,-3.387500,6.112000,8.347110,114.970000,3.278080,0.833333,-9999.000000,-9999.000000
20030601.000000,-4.931350,6.580720,38.012600,103.088000,3.015750,0.791667,-9999.000000,-9999.000000
